2023-12-23 19:05:17.4876–TRACE–2023/12/23 19:05:17:4797| 0|  COM5| S |11
2023-12-23 19:16:02.1562–TRACE–2023/12/23 19:16:02:1570| 0| COM10| Rs |12
2023-12-23 19:16:02.3180–TRACE–2023/12/23 19:16:02:3163| 0| COM10| S |123
2023-12-23 19:16:02.3180–TRACE–2023/12/23 19:16:02:3188| 0| COM10| Rs |12
2023-12-23 19:16:02.4953–TRACE–2023/12/23 19:16:02:4935| 0| COM10| S |123
2023-12-23 19:16:02.4953–TRACE–2023/12/23 19:16:02:4961| 0| COM10| Rs |12
2023-12-23 19:16:02.6646–TRACE–2023/12/23 19:16:02:6628| 0| COM10| S |123
2023-12-23 19:16:02.6646–TRACE–2023/12/23 19:16:02:6654| 0| COM10| Rs |12
2023-12-23 19:16:02.8471–TRACE–2023/12/23 19:16:02:8454| 0| COM10| S |123
2023-12-23 19:16:02.8471–TRACE–2023/12/23 19:16:02:8479| 0| COM10| Rs |12
2023-12-23 19:16:03.0256–TRACE–2023/12/23 19:16:03:0238| 0| COM10| S |123
2023-12-23 19:16:03.0256–TRACE–2023/12/23 19:16:03:0264| 0| COM10| Rs |12
2023-12-23 19:16:03.3839–TRACE–2023/12/23 19:16:03:3821| 0| COM10| S |123
2023-12-23 19:16:03.3839–TRACE–2023/12/23 19:16:03:3847| 0| COM10| Rs |12
2023-12-23 19:16:03.5503–TRACE–2023/12/23 19:16:03:5485| 0| COM10| S |123
2023-12-23 19:16:03.5503–TRACE–2023/12/23 19:16:03:5511| 0| COM10| Rs |12
2023-12-23 19:16:23.7313–TRACE–2023/12/23 19:16:23:7294| 0| COM10| S |123
2023-12-23 19:16:23.7313–TRACE–2023/12/23 19:16:23:7339| 0| COM10| Rs |12
2023-12-23 19:16:23.9333–TRACE–2023/12/23 19:16:23:9314| 0| COM10| S |123
2023-12-23 19:16:23.9333–TRACE–2023/12/23 19:16:23:9340| 0| COM10| Rs |12
2023-12-23 19:16:24.1260–TRACE–2023/12/23 19:16:24:1241| 0| COM10| S |123
2023-12-23 19:16:24.1260–TRACE–2023/12/23 19:16:24:1269| 0| COM10| Rs |12
2023-12-23 19:16:24.3034–TRACE–2023/12/23 19:16:24:3015| 0| COM10| S |123
2023-12-23 19:16:24.3034–TRACE–2023/12/23 19:16:24:3043| 0| COM10| Rs |12
2023-12-23 19:16:24.4719–TRACE–2023/12/23 19:16:24:4700| 0| COM10| S |123
2023-12-23 19:16:24.4719–TRACE–2023/12/23 19:16:24:4727| 0| COM10| Rs |12
2023-12-23 19:16:24.7796–TRACE–2023/12/23 19:16:24:7776| 0| COM10| S |123
2023-12-23 19:16:24.7796–TRACE–2023/12/23 19:16:24:7804| 0| COM10| Rs |12
2023-12-23 19:16:24.9616–TRACE–2023/12/23 19:16:24:9596| 0| COM10| S |123
2023-12-23 19:16:24.9626–TRACE–2023/12/23 19:16:24:9626| 0| COM10| Rs |12
2023-12-23 19:16:25.1089–TRACE–2023/12/23 19:16:25:1070| 0| COM10| S |123
2023-12-23 19:16:25.1089–TRACE–2023/12/23 19:16:25:1099| 0| COM10| Rs |12
2023-12-23 19:16:53.1544–TRACE–2023/12/23 19:16:53:1523| 0| COM10| S |123
2023-12-23 19:16:53.1544–TRACE–2023/12/23 19:16:53:1558| 0| COM10| Rs |12
2023-12-23 19:16:53.3517–TRACE–2023/12/23 19:16:53:3498| 0| COM10| S |123
2023-12-23 19:16:53.3526–TRACE–2023/12/23 19:16:53:3526| 0| COM10| Rs |12
2023-12-23 19:16:53.5189–TRACE–2023/12/23 19:16:53:5170| 0| COM10| S |123
2023-12-23 19:16:53.5189–TRACE–2023/12/23 19:16:53:5198| 0| COM10| Rs |12
2023-12-23 19:16:53.6948–TRACE–2023/12/23 19:16:53:6929| 0| COM10| S |123
2023-12-23 19:16:53.6959–TRACE–2023/12/23 19:16:53:6958| 0| COM10| Rs |12
2023-12-23 19:24:18.5611–TRACE–2023/12/23 19:24:18:5535| 0| COM10| S |FA57000200
2023-12-23 19:24:18.5611–TRACE–2023/12/23 19:24:18:5658| 0| COM10| Rs |FA57000200
2023-12-23 19:24:20.4727–TRACE–2023/12/23 19:24:20:4704| 0| COM10| S |FA57000200
2023-12-23 19:24:20.4780–TRACE–2023/12/23 19:24:20:4780| 0| COM10| Rs |FA57000200
2023-12-23 19:29:39.0029–TRACE–2023/12/23 19:29:38:9936| 0| COM10| S |FA57000201
2023-12-23 19:29:39.0029–TRACE–2023/12/23 19:29:39:0079| 0| COM10| Rs |FA57000201
2023-12-23 19:29:40.4249–TRACE–2023/12/23 19:29:40:4240| 0| COM10| S |FA57000201
2023-12-23 19:29:40.4249–TRACE–2023/12/23 19:29:40:4260| 0| COM10| Rs |FA57000201
2023-12-23 19:29:51.9023–TRACE–2023/12/23 19:29:51:8953| 0| COM10| S |FA57000201
2023-12-23 19:29:51.9023–TRACE–2023/12/23 19:29:51:9055| 0| COM10| Rs |FA57000201
2023-12-23 19:30:01.8183–TRACE–2023/12/23 19:30:01:8183| 0| COM10| Rs |FA57000201
2023-12-23 19:30:01.8183–TRACE–2023/12/23 19:30:01:8146| 0| COM10| S |FA57000201
2023-12-23 19:30:06.0708–TRACE–2023/12/23 19:30:06:0708| 0| COM10| Rs |FA57000201
2023-12-23 19:30:06.0736–TRACE–2023/12/23 19:30:06:0683| 0| COM10| S |FA57000201
2023-12-23 19:30:06.0736–TRACE–2023/12/23 19:30:06:0736| 1|  COM5| S |FA57000201
2023-12-23 19:30:06.0736–TRACE–2023/12/23 19:30:06:0759| 1|  COM5| Rs |FA57000201
2023-12-23 19:30:21.4039–TRACE–2023/12/23 19:30:21:4024| 0| COM10| S |FA57000201
2023-12-23 19:30:21.4209–TRACE–2023/12/23 19:30:21:4209| 0| COM10| Rs |FA57000201
2023-12-23 19:30:21.4209–TRACE–2023/12/23 19:30:21:4040| 1|  COM5| S |FA57000201
2023-12-23 19:30:21.4209–TRACE–2023/12/23 19:30:21:4253| 1|  COM5| Rs |FA57000201
2023-12-23 19:30:29.4436–TRACE–2023/12/23 19:30:29:4422| 0| COM10| S |FA57000201
2023-12-23 19:30:29.4436–TRACE–2023/12/23 19:30:29:4436| 1|  COM5| S |FA57000201
2023-12-23 19:30:29.4436–TRACE–2023/12/23 19:30:29:4448| 0| COM10| Rs |FA57000201
2023-12-23 19:30:29.4461–TRACE–2023/12/23 19:30:29:4461| 1|  COM5| Rs |FA57000201
2023-12-23 19:30:30.1018–TRACE–2023/12/23 19:30:30:1004| 0| COM10| S |FA57000201
2023-12-23 19:30:30.1030–TRACE–2023/12/23 19:30:30:1018| 1|  COM5| S |FA57000201
2023-12-23 19:30:30.1030–TRACE–2023/12/23 19:30:30:1031| 0| COM10| Rs |FA57000201
2023-12-23 19:30:30.1030–TRACE–2023/12/23 19:30:30:1046| 1|  COM5| Rs |FA57000201
2023-12-23 19:30:37.6123–TRACE–2023/12/23 19:30:37:6109| 0| COM10| S |FA57000201
2023-12-23 19:30:37.6123–TRACE–2023/12/23 19:30:37:6123| 1|  COM5| S |FA57000201
2023-12-23 19:30:37.6123–TRACE–2023/12/23 19:30:37:6136| 0| COM10| Rs |FA57000201
2023-12-23 19:30:37.6123–TRACE–2023/12/23 19:30:37:6151| 1|  COM5| Rs |FA57000201
2023-12-23 19:30:59.1736–TRACE–2023/12/23 19:30:59:1722| 0| COM10| S |FA57000201
2023-12-23 19:30:59.1736–TRACE–2023/12/23 19:30:59:1781| 1|  COM5| Rs |FA57000201
2023-12-23 19:30:59.1821–TRACE–2023/12/23 19:30:59:1736| 1|  COM5| S |FA57000201
2023-12-23 19:30:59.1821–TRACE–2023/12/23 19:30:59:1821| 0| COM10| Rs |FA57000201
2023-12-23 19:31:00.4938–TRACE–2023/12/23 19:31:00:4923| 0| COM10| S |FA57000201
2023-12-23 19:31:00.4938–TRACE–2023/12/23 19:31:00:4938| 1|  COM5| S |FA57000201
2023-12-23 19:31:00.4938–TRACE–2023/12/23 19:31:00:4950| 0| COM10| Rs |FA57000201
2023-12-23 19:31:00.4938–TRACE–2023/12/23 19:31:00:4966| 1|  COM5| Rs |FA57000201
2023-12-23 19:31:10.7350–TRACE–2023/12/23 19:31:10:7336| 0| COM10| S |FA57000201
2023-12-23 19:31:10.7350–TRACE–2023/12/23 19:31:10:7350| 1|  COM5| S |FA57000201
2023-12-23 19:31:10.7350–TRACE–2023/12/23 19:31:10:7363| 0| COM10| Rs |FA57000201
2023-12-23 19:31:10.7350–TRACE–2023/12/23 19:31:10:7377| 1|  COM5| Rs |FA57000201
2023-12-23 19:33:45.6400–TRACE–2023/12/23 19:33:45:6241| 0| COM10| S |FA57000201
2023-12-23 19:33:45.6400–TRACE–2023/12/23 19:33:45:6431| 0| COM10| Rs |FA57000201
2023-12-23 19:33:48.8474–TRACE–2023/12/23 19:33:48:8462| 0| COM10| S |FA57000201
2023-12-23 19:33:48.8474–TRACE–2023/12/23 19:33:48:8487| 0| COM10| Rs |FA57000201
2023-12-23 19:34:57.3542–TRACE–2023/12/23 19:34:57:3442| 0| COM10| S |FA57000201
2023-12-23 19:34:57.3542–TRACE–2023/12/23 19:34:57:3586| 0| COM10| Rs |FA57000201
2023-12-23 19:34:57.5561–TRACE–2023/12/23 19:34:57:5556| 1|  COM5| S |FA57000201
2023-12-23 19:34:57.5561–TRACE–2023/12/23 19:34:57:5579| 1|  COM5| Rs |FA57000201
2023-12-23 19:34:57.8340–TRACE–2023/12/23 19:34:57:8329| 0| COM10| S |FA57000201
2023-12-23 19:34:57.8384–TRACE–2023/12/23 19:34:57:8384| 0| COM10| Rs |FA57000201
2023-12-23 19:34:58.0479–TRACE–2023/12/23 19:34:58:0436| 1|  COM5| S |FA57000201
2023-12-23 19:34:58.0479–TRACE–2023/12/23 19:34:58:0480| 1|  COM5| Rs |FA57000201
2023-12-23 19:34:58.2677–TRACE–2023/12/23 19:34:58:2675| 0| COM10| S |FA57000201
2023-12-23 19:34:58.2677–TRACE–2023/12/23 19:34:58:2689| 0| COM10| Rs |FA57000201
2023-12-23 19:34:58.4806–TRACE–2023/12/23 19:34:58:4803| 1|  COM5| S |FA57000201
2023-12-23 19:34:58.4806–TRACE–2023/12/23 19:34:58:4825| 1|  COM5| Rs |FA57000201
2023-12-23 19:34:58.7020–TRACE–2023/12/23 19:34:58:7018| 0| COM10| S |FA57000201
2023-12-23 19:34:58.7020–TRACE–2023/12/23 19:34:58:7032| 0| COM10| Rs |FA57000201
2023-12-23 19:34:58.9034–TRACE–2023/12/23 19:34:58:9032| 1|  COM5| S |FA57000201
2023-12-23 19:34:58.9034–TRACE–2023/12/23 19:34:58:9054| 1|  COM5| Rs |FA57000201
2023-12-23 19:35:03.7447–TRACE–2023/12/23 19:35:03:7430| 0| COM10| S |FA57000201
2023-12-23 19:35:03.7447–TRACE–2023/12/23 19:35:03:7488| 0| COM10| Rs |FA57000201
2023-12-23 19:35:03.9585–TRACE–2023/12/23 19:35:03:9581| 1|  COM5| S |FA57000201
2023-12-23 19:35:03.9585–TRACE–2023/12/23 19:35:03:9602| 1|  COM5| Rs |FA57000201
2023-12-23 19:35:16.6477–TRACE–2023/12/23 19:35:16:6464| 0| COM10| S |FA57000201
2023-12-23 19:35:16.6490–TRACE–2023/12/23 19:35:16:6490| 0| COM10| Rs |FA57000201
2023-12-23 19:35:16.8597–TRACE–2023/12/23 19:35:16:8593| 1|  COM5| S |FA57000201
2023-12-23 19:35:16.8597–TRACE–2023/12/23 19:35:16:8615| 1|  COM5| Rs |FA57000201
2023-12-23 19:36:08.1010–TRACE–2023/12/23 19:36:08:1010| 0| COM10| Rs |FA57000201
2023-12-23 19:36:08.2916–TRACE–2023/12/23 19:36:08:0807| 0| COM10| S |FA57000201
2023-12-23 19:36:12.1457–TRACE–2023/12/23 19:36:12:1457| 0| COM10| Rs |FA57000201
2023-12-23 19:36:12.3474–TRACE–2023/12/23 19:36:12:1430| 0| COM10| S |FA57000201
2023-12-23 19:36:19.1490–TRACE–2023/12/23 19:36:19:1490| 0| COM10| Rs |FA57000201
2023-12-23 19:36:19.1490–TRACE–2023/12/23 19:36:19:1505| 1|  COM5| Rs |FA57000201
2023-12-23 19:36:19.3522–TRACE–2023/12/23 19:36:19:1478| 1|  COM5| S |FA57000201
2023-12-23 19:36:19.3522–TRACE–2023/12/23 19:36:19:1478| 1|  COM5| S |FA57000201
2023-12-23 19:36:31.8164–TRACE–2023/12/23 19:36:31:8164| 0| COM10| Rs |FA57000201
2023-12-23 19:36:31.8164–TRACE–2023/12/23 19:36:31:8188| 1|  COM5| Rs |FA57000201
2023-12-23 19:36:32.0180–TRACE–2023/12/23 19:36:31:8124| 1|  COM5| S |FA57000201
2023-12-23 19:36:32.0249–TRACE–2023/12/23 19:36:31:8124| 1|  COM5| S |FA57000201
2023-12-23 19:36:38.5863–TRACE–2023/12/23 19:36:38:5863| 0| COM10| Rs |FA57000201
2023-12-23 19:36:38.5863–TRACE–2023/12/23 19:36:38:5895| 1|  COM5| Rs |FA57000201
2023-12-23 19:36:38.7860–TRACE–2023/12/23 19:36:38:5843| 1|  COM5| S |FA57000201
2023-12-23 19:36:38.7860–TRACE–2023/12/23 19:36:38:5843| 1|  COM5| S |FA57000201
2023-12-23 19:41:55.8699–TRACE–2023/12/23 19:41:55:8629| 0| COM10| S |FA57000201
2023-12-23 19:41:55.8699–TRACE–2023/12/23 19:41:55:8747| 0| COM10| Rs |FA57000201
2023-12-23 19:41:56.9522–TRACE–2023/12/23 19:41:56:9513| 0| COM10| S |FA57000201
2023-12-23 19:41:56.9522–TRACE–2023/12/23 19:41:56:9569| 0| COM10| Rs |FA57000201
2023-12-23 19:42:08.1919–TRACE–2023/12/23 19:42:08:1899| 0| COM10| S |FA57000201
2023-12-23 19:42:08.1919–TRACE–2023/12/23 19:42:08:1919| 1|  COM5| S |FA57000201
2023-12-23 19:42:08.1919–TRACE–2023/12/23 19:42:08:1932| 0| COM10| Rs |FA57000201
2023-12-23 19:42:08.1963–TRACE–2023/12/23 19:42:08:1962| 1|  COM5| Rs |FA57000201
2023-12-23 19:48:55.1838–TRACE–2023/12/23 19:48:55:1743| 0| COM10| S |FA57000201
2023-12-23 19:48:55.1838–TRACE–2023/12/23 19:48:55:1839| 1|  COM5| S |FA57000201
2023-12-23 19:48:55.1838–TRACE–2023/12/23 19:48:55:1942| 0| COM10| Rs |FA57000201
2023-12-23 19:48:55.1838–TRACE–2023/12/23 19:48:55:1942| 1|  COM5| Rs |FA57000201
2023-12-23 19:48:59.2485–TRACE–2023/12/23 19:48:59:2440| 0| COM10| S |FA57000201
2023-12-23 19:48:59.2610–TRACE–2023/12/23 19:48:59:2609| 0| COM10| Rs |FA57000201
2023-12-23 19:48:59.2754–TRACE–2023/12/23 19:48:59:2485| 1|  COM5| S |FA57000201
2023-12-23 19:48:59.2754–TRACE–2023/12/23 19:48:59:2770| 1|  COM5| Rs |FA57000201
2023-12-23 19:49:04.0870–TRACE–2023/12/23 19:49:04:0819| 0| COM10| S |FA57000201
2023-12-23 19:49:04.0870–TRACE–2023/12/23 19:49:04:0870| 0| COM10| Rs |FA57000201
2023-12-23 19:49:04.0870–TRACE–2023/12/23 19:49:04:0870| 1|  COM5| S |FA57000201
2023-12-23 19:49:04.0870–TRACE–2023/12/23 19:49:04:0899| 1|  COM5| Rs |FA57000201
2023-12-23 19:49:07.3021–TRACE–2023/12/23 19:49:07:3007| 0| COM10| S |FA57000201
2023-12-23 19:49:07.3021–TRACE–2023/12/23 19:49:07:3021| 1|  COM5| S |FA57000201
2023-12-23 19:49:07.3021–TRACE–2023/12/23 19:49:07:3032| 0| COM10| Rs |FA57000201
2023-12-23 19:49:07.3021–TRACE–2023/12/23 19:49:07:3048| 1|  COM5| Rs |FA57000201
2023-12-23 19:49:09.6094–TRACE–2023/12/23 19:49:09:6080| 0| COM10| S |FA57000201
2023-12-23 19:49:09.6094–TRACE–2023/12/23 19:49:09:6095| 1|  COM5| S |FA57000201
2023-12-23 19:49:09.6094–TRACE–2023/12/23 19:49:09:6106| 0| COM10| Rs |FA57000201
2023-12-23 19:49:09.6094–TRACE–2023/12/23 19:49:09:6122| 1|  COM5| Rs |FA57000201
2023-12-23 19:49:10.6132–TRACE–2023/12/23 19:49:10:6104| 0| COM10| S |FA57000201
2023-12-23 19:49:10.6132–TRACE–2023/12/23 19:49:10:6132| 1|  COM5| S |FA57000201
2023-12-23 19:49:10.6132–TRACE–2023/12/23 19:49:10:6144| 0| COM10| Rs |FA57000201
2023-12-23 19:49:10.6132–TRACE–2023/12/23 19:49:10:6161| 1|  COM5| Rs |FA57000201
2023-12-23 19:49:12.5564–TRACE–2023/12/23 19:49:12:5549| 0| COM10| S |FA57000201
2023-12-23 19:49:12.5564–TRACE–2023/12/23 19:49:12:5564| 1|  COM5| S |FA57000201
2023-12-23 19:49:12.5564–TRACE–2023/12/23 19:49:12:5576| 0| COM10| Rs |FA57000201
2023-12-23 19:49:12.5564–TRACE–2023/12/23 19:49:12:5592| 1|  COM5| Rs |FA57000201
2023-12-23 19:49:13.7010–TRACE–2023/12/23 19:49:13:6996| 0| COM10| S |FA57000201
2023-12-23 19:49:13.7010–TRACE–2023/12/23 19:49:13:7010| 1|  COM5| S |FA57000201
2023-12-23 19:49:13.7010–TRACE–2023/12/23 19:49:13:7022| 0| COM10| Rs |FA57000201
2023-12-23 19:49:13.7010–TRACE–2023/12/23 19:49:13:7038| 1|  COM5| Rs |FA57000201
2023-12-23 19:49:14.8293–TRACE–2023/12/23 19:49:14:8278| 0| COM10| S |FA57000201
2023-12-23 19:49:14.8293–TRACE–2023/12/23 19:49:14:8306| 0| COM10| Rs |FA57000201
